SubjectID,DSC_PSR_ET_Intensity_CoefficientOfVariation,DSC_PSR_ET_Intensity_Energy,DSC_PSR_ET_Intensity_InterQuartileRange,DSC_PSR_ET_Intensity_Kurtosis,DSC_PSR_ET_Intensity_Maximum,DSC_PSR_ET_Intensity_Mean,DSC_PSR_ET_Intensity_MeanAbsoluteDeviation,DSC_PSR_ET_Intensity_Median,DSC_PSR_ET_Intensity_MedianAbsoluteDeviation,DSC_PSR_ET_Intensity_Minimum,DSC_PSR_ET_Intensity_Mode,DSC_PSR_ET_Intensity_NinetiethPercentile,DSC_PSR_ET_Intensity_QuartileCoefficientOfVariation,DSC_PSR_ET_Intensity_Range,DSC_PSR_ET_Intensity_RootMeanSquare,DSC_PSR_ET_Intensity_Skewness,DSC_PSR_ET_Intensity_StandardDeviation,DSC_PSR_ET_Intensity_Sum,DSC_PSR_ET_Intensity_TenthPercentile,DSC_PSR_ET_Intensity_Variance,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-0_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-0_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-10_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-10_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-11_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-11_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-12_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-12_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-13_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-13_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-14_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-14_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-15_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-15_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-1_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-1_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-2_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-2_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-3_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-3_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-4_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-4_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-5_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-5_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-6_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-6_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-7_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-7_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-8_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-8_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-9_Frequency,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Bin-9_Probability,DSC_PSR_ET_Histogram_Bins-16_Bins-16_CoefficientOfVariation,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Energy,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Entropy,DSC_PSR_ET_Histogram_Bins-16_Bins-16_FifthPercentile,DSC_PSR_ET_Histogram_Bins-16_Bins-16_FifthPercentileMean,DSC_PSR_ET_Histogram_Bins-16_Bins-16_InterQuartileRange,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Kurtosis,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Maximum,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Mean,DSC_PSR_ET_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Median,DSC_PSR_ET_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Minimum,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Mode,DSC_PSR_ET_Histogram_Bins-16_Bins-16_NinetiethPercentile,DSC_PSR_ET_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,DSC_PSR_ET_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,DSC_PSR_ET_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Range,DSC_PSR_ET_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,DSC_PSR_ET_Histogram_Bins-16_Bins-16_RootMeanSquare,DSC_PSR_ET_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Skewness,DSC_PSR_ET_Histogram_Bins-16_Bins-16_StandardDeviation,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Sum,DSC_PSR_ET_Histogram_Bins-16_Bins-16_TenthPercentile,DSC_PSR_ET_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Uniformity,DSC_PSR_ET_Histogram_Bins-16_Bins-16_Variance,DSC_PSR_ET_Volumetric_Pixels,DSC_PSR_ET_Volumetric_Volume,DSC_PSR_ET_Morphologic_Eccentricity,DSC_PSR_ET_Morphologic_EllipseDiameter_Axis-0,DSC_PSR_ET_Morphologic_EllipseDiameter_Axis-1,DSC_PSR_ET_Morphologic_EllipseDiameter_Axis-2,DSC_PSR_ET_Morphologic_Elongation,DSC_PSR_ET_Morphologic_EquivalentSphericalPerimeter,DSC_PSR_ET_Morphologic_EquivalentSphericalRadius,DSC_PSR_ET_Morphologic_Flatness,DSC_PSR_ET_Morphologic_LargestComponentSize,DSC_PSR_ET_Morphologic_NumberOfPixels,DSC_PSR_ET_Morphologic_OrientedBoundingBoxSize_Axis-0,DSC_PSR_ET_Morphologic_OrientedBoundingBoxSize_Axis-1,DSC_PSR_ET_Morphologic_OrientedBoundingBoxSize_Axis-2,DSC_PSR_ET_Morphologic_Perimeter,DSC_PSR_ET_Morphologic_PerimeterOnBorder,DSC_PSR_ET_Morphologic_PerimeterOnBorderRatio,DSC_PSR_ET_Morphologic_PhysicalSize,DSC_PSR_ET_Morphologic_PixelsOnBorder,DSC_PSR_ET_Morphologic_Roundness,DSC_PSR_ET_GLCM_Bins-16_Radius-1_AutoCorrelation,DSC_PSR_ET_GLCM_Bins-16_Radius-1_ClusterProminence,DSC_PSR_ET_GLCM_Bins-16_Radius-1_ClusterShade,DSC_PSR_ET_GLCM_Bins-16_Radius-1_Contrast,DSC_PSR_ET_GLCM_Bins-16_Radius-1_Correlation,DSC_PSR_ET_GLCM_Bins-16_Radius-1_Energy,DSC_PSR_ET_GLCM_Bins-16_Radius-1_Entropy,DSC_PSR_ET_GLCM_Bins-16_Radius-1_Homogeneity,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_HighGreyLevelRunEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_LongRunEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_LowGreyLevelRunEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_RunLengthNonuniformity,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,DSC_PSR_ET_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_GreyLevelMean,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_GreyLevelVariance,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_ZonePercentage,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_ZoneSizeMean,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,DSC_PSR_ET_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,DSC_PSR_ET_NGTDM_Busyness,DSC_PSR_ET_NGTDM_Coarsness,DSC_PSR_ET_NGTDM_Complexity,DSC_PSR_ET_NGTDM_Contrast,DSC_PSR_ET_NGTDM_Strength,DSC_PSR_ET_LBP_Radius-1_Bins-16_LBP
UPENN-GBM-00001_11,0.2064227823,51881216,57,2.744003186,255,197.2494136,3.233274998e-14,204,-6.750586396,62,254,246,0.1421446384,193,201.4047927,-0.6721447653,40.71677277,252282,137,1657.855585,1,0.0007818608288,105,0.08209538702,150,0.1172791243,145,0.1133698202,157,0.1227521501,146,0.114151681,158,0.1235340109,2,0.001563721658,21,0.0164190774,22,0.01720093823,35,0.02736512901,38,0.02971071149,52,0.0406567631,59,0.0461297889,81,0.06333072713,107,0.08365910868,0.315239614,160637,3.574101145,116.4703603,102.9076923,4,2.76175843,15,10.68881939,-5.267127191e-14,11,-0.3111806099,0,13,15,250.2353137,253.3289474,0.1818181818,15,2.211970868,11.20695222,13,-0.7051109663,3.369539298,13671,6,9,0.09369675904,11.35379508,1279,1279,0.8555697544,8.873677182,13.17820121,20.88873606,1.585097672,569.8114267,6.733806694,1.485089095,1279,1279,0,0,0,918.0132869,0,0,1279,0,0.6207006313,63153.58981,4261.565747,-171.7297662,6.804891785,0.06100596813,0.01551184208,6.637048803,0.4199788571,2533.014821,142.0179709,1.285673373,201.859168,0.01541279362,0.01365151385,24928.46123,0.95538585,133.1837172,0.01334183452,9.927536232,17.1352657,0.08277906135,12.13484562,110.6908213,266.6714976,48136.33816,1.912116103,0.023634764,0.526956622,51.56449807,0.01688027772,0.1618451916,5.8891284,6.178743961,54.01449275,0.2609395785,228.4946206,7.901366517,0.0006460255036,1598.757042,1.112922602,0.09174140295,11645.34503
UPENN-GBM-00002_11,0.2589313466,1033838983,66,2.664162425,255,180.2194026,5.743542427e-12,182,-1.780597365,13,254,243,0.1803278689,242,186.1626472,-0.3965622017,46.6644526,5376125,116,2177.571137,20,0.0006704434984,3701,0.1240655694,3683,0.1234621702,3184,0.1067346049,2781,0.09322516845,2619,0.08779457611,3364,0.1127685964,66,0.002212463545,110,0.003687439241,300,0.01005665248,593,0.01987864973,887,0.02973416915,1228,0.0411652308,1766,0.05920016091,2469,0.08276624987,3060,0.1025778553,0.2911774712,3585939,3.52468063,95.54078043,76.46855984,4,2.65493093,15,10.52680098,-9.341658812e-13,11,-0.4731990212,0,10,15,248.4408422,252.9167077,0.1818181818,15,2.173276696,10.96396253,13,-0.4310579031,3.065167289,314025,6,9,0.09511408811,9.395250507,29831,29831,0.6370765799,29.09716229,42.76299897,45.76330699,1.07016131,4649.868456,19.23602804,1.46966218,29815,29815,0,0,0,13695.82139,0,0,29815,0,0.33951001,56462.3555,2804.776888,-64.30027472,4.564805094,0.08101474947,0.01683363332,6.403671775,0.4697808196,57710.29706,136.814406,1.087400095,158.6842947,0.01247869491,0.01211509552,594719.8089,0.9886919666,134.0433007,0.01206545179,10.47725025,160.2354105,0.07924599925,12.59567434,122.3684471,15722.48516,2306100.822,120.7025613,0.02010408777,0.4521371459,55.22375947,0.009022411291,0.06778183769,6.894846267,14.75321464,405.6587537,0.200622529,15504.82782,191.1166571,2.881082947e-05,1537.706412,0.9045063036,0.003707952469,261541.1331
UPENN-GBM-00003_11,0.1743882416,255944316,45,3.53711683,254,194.6178713,2.610480704e-13,200,-5.382128698,63,197,233,0.1139240506,191,197.5545508,-0.8293520238,33.93906835,1276304,147,1151.860361,13,0.00198231168,785,0.1197011284,989,0.1508081732,1032,0.1573650503,892,0.1360170784,561,0.08554437328,266,0.04056114669,16,0.002439768222,53,0.008081732235,64,0.009759072888,99,0.01509606587,163,0.02485513876,242,0.03690149436,309,0.04711802379,426,0.06495882891,648,0.09881061299,0.2700287566,777399,3.434098717,128.7998775,108.9538462,4,3.519108024,15,10.51128393,3.169683688e-13,11,-0.488716072,0,12,14,240.8564167,245.8466077,0.1818181818,15,1.615778431,10.88770343,13,-0.8190090971,2.838348929,68933,7,9,0.1078800365,8.056224644,6558,6558,0.6017186045,18.87394866,24.59614351,26.9759516,1.096755334,1694.159311,11.61106861,1.303179529,6557,6557,0,0,0,6625.782869,0,0,6557,0,0.2556919453,40160.46593,2569.960705,-112.9046095,3.896866222,0.09593769723,0.01967355616,6.210924152,0.4916736077,15082.05913,138.1995493,1.058201873,148.5809969,0.01390240813,0.01347667355,138075.6326,0.9869994704,135.9061532,0.01337873838,9.820547945,58.23287671,0.07977106399,11.95546819,108.3986301,834.3232877,137395.5192,5.629442244,0.02440719887,0.4440324368,44.84209702,0.01161270165,0.1113144251,6.737885533,8.983561644,140.4630137,0.1924150873,753.6189079,42.92711486,0.0001158790791,1517.561239,0.7726945678,0.01626591867,70078.18203
UPENN-GBM-00004_11,0.2202473542,100807287,41,2.932556376,253,140.7527303,3.76633038e-13,142,-1.24726973,44,143,179,0.1459074733,209,144.1254969,-0.03411854826,31.00041644,683073,100,961.0258195,11,0.002266639192,339,0.06985369874,163,0.03358747167,94,0.01936946219,31,0.00638780136,7,0.001442406759,4,0.0008242324335,39,0.008036266227,136,0.02802390274,237,0.04883577169,375,0.07727179064,516,0.1063259839,694,0.1430043272,865,0.1782402638,775,0.159695034,567,0.1168349475,0.3479740216,259182,3.303082317,86.33626879,75.78828829,3,2.911767894,15,6.902122399,-5.06472168e-14,7,-0.09787760148,0,7,10,192.2959138,205.7402597,0.2307692308,15,1.401830431,7.307978698,8,-0.04905302516,2.401759288,33496,4,5,0.1183152709,5.768447679,4853,4853,0.7379801386,13.52338925,24.93660378,27.21271768,1.091276018,1377.039461,10.4681096,1.843961104,4805,4805,0,0,0,3855.955003,0,0,4805,0,0.3571202102,13460.76851,1084.726216,-3.841923324,3.306109296,0.1248216304,0.02203150065,6.027301579,0.5003273783,11930.02246,68.86550081,1.047466884,72.75962507,0.02736269015,0.02658704963,100282.5993,0.9888978458,67.97649304,0.02640161124,8.723768737,44.08351178,0.09439724149,9.429049608,85.53319058,2032.528908,127750.6788,39.43253844,0.03320917014,0.4337591537,38.84613481,0.01587293144,0.09622913662,6.379363699,10.39186296,89.92505353,0.1925590011,1924.538092,32.93892686,0.0002178770817,840.3611085,0.3797798906,0.02284260172,45438.10563
UPENN-GBM-00005_11,0.2340651083,321568349,41,3.059277265,252,133.4764493,-7.27427676e-13,133,0.4764492754,22,130,174,0.1535580524,230,137.0838402,0.05417415743,31.24217956,2284049,94,976.0737835,8,0.0004675081814,1470,0.08590462833,702,0.04102384292,277,0.01618747078,133,0.007772323516,34,0.001986909771,8,0.0004675081814,69,0.004032258065,191,0.01116175783,434,0.02536231884,947,0.05534128097,1883,0.1100397382,2753,0.1608812529,3297,0.1926718093,2739,0.1600631136,2167,0.1266362786,0.3021965769,981221,3.174939414,81.86896876,67.86692015,3,3.057680671,15,7.248655914,3.614567479e-13,7,0.248655914,0,7,10,186.3380503,200.2073791,0.2,15,1.295837999,7.572391013,9,0.05341985646,2.190519004,124039,5,6,0.1300070326,4.798373507,17112,17112,0.7669354176,24.14012701,31.49628503,42.96857615,1.364242675,3210.577095,15.98404227,1.304727395,17106,17106,0,0,0,7275.81872,0,0,17106,0,0.4412667795,12085.23702,797.2369549,5.977984515,2.154872571,0.166697759,0.02964739509,5.593917498,0.569797061,40880.36625,73.71610154,1.051204856,78.47873567,0.0213814482,0.02066247632,316656.3763,0.9887291594,72.7063593,0.02049933301,9.315960912,58.60260586,0.09544398349,11.60700909,98.39413681,47800.20847,3117669.485,808.2350531,0.02880276664,0.5092139939,53.87676624,0.01303469001,0.03588125292,6.255714666,27.86970684,150.6384365,0.2453394731,47023.48791,119.9811145,5.483951616e-05,909.2313608,0.3306476254,0.005911538815,148047.1928
UPENN-GBM-00006_11,0.1288107241,334539437,37,5.405447508,255,222.303499,-5.917383684e-14,230,-7.696500976,68,254,252,0.08203991131,187,224.1398895,-1.381419629,28.63507468,1480319,183,819.967502,7,0.00105120889,431,0.0647244331,568,0.08529809281,793,0.11908695,1008,0.1513740802,1369,0.2055864244,1776,0.2667067127,9,0.001351554287,9,0.001351554287,11,0.001651899685,24,0.003604144766,36,0.00540621715,64,0.009611052711,114,0.01711968764,158,0.02372728638,282,0.04234870101,0.1918213481,1106568,2.921666503,165.9217892,142.6645768,4,5.47876908,15,12.66015918,1.020216766e-13,13,-0.3398408169,0,14,15,252.9244289,253.8862816,0.1538461538,15,1.487911203,12.89093878,15,-1.418825689,2.428488802,84304,9,11,0.1647506361,5.89755786,6659,6659,0.6466821465,18.93637898,24.01493819,27.95770544,1.164179779,1711.340766,11.66979739,1.26819062,6657,6657,0,0,0,5529.897843,0,0,6657,0,0.3094705932,26438.16248,2059.458326,-120.0926055,3.436575659,0.1199546988,0.04900241052,5.342045174,0.5605871848,18957.59519,183.9108818,1.317487371,262.5105717,0.009657777897,0.008356447703,117123.705,0.9580064281,173.7576513,0.008178548197,10.99217221,50.65166341,0.09912262897,9.330662796,130.1585127,9257.547945,2165345.421,40.25722942,0.01548779155,0.4731709137,60.79579547,0.007095719803,0.07673824899,6.277340154,13.03131115,112.0136986,0.2192048897,9087.732875,53.30499762,6.124102176e-05,2464.042689,0.6713675709,0.01893992578,65801.95746
UPENN-GBM-00007_11,0.1798249113,1351561858,39,4.232391682,254,182.9794645,-2.074299258e-12,187,-4.020535509,25,187,221,0.1051212938,229,185.9143552,-0.8345791279,32.90426598,7155046,140,1082.690719,25,0.0006393371353,6543,0.167327315,7940,0.2030534742,6935,0.1773521213,4219,0.1078945349,2090,0.05344858451,760,0.01943584891,47,0.001201953814,127,0.003247832647,189,0.004833388743,320,0.008183515331,533,0.01363066772,1088,0.02782395213,1576,0.04030381301,2450,0.06265503926,4261,0.1089686213,0.2196437625,4546365,3.177174144,120.3290983,97.60922587,3,4.18113628,15,10.53164719,-7.185561707e-13,11,-0.4683528118,0,11,13,231.6320824,239.4922547,0.1428571429,15,1.20747308,10.78268978,12,-0.8148583255,2.313210614,411819,8,9,0.1340455653,5.350943343,39103,39103,0.7529473296,29.38025222,45.66569955,55.66005197,1.218859067,5571.122408,21.05554167,1.554299099,39101,39101,0,0,0,11193.43589,0,0,39101,0,0.4977133442,24366.54419,1495.440976,-67.5187639,1.758116698,0.1608442631,0.03704592327,5.421137437,0.6210969221,83493.0868,135.3937024,1.088526043,149.1155928,0.01149195524,0.01087581402,637932.9531,0.9798881103,132.2915231,0.01073478199,10.46560197,64.24570025,0.07892592168,13.46503299,122.9938575,219779.6204,31743660.89,1596.516413,0.02397912715,0.4336693765,53.41853164,0.009295671418,0.02081681712,6.750227013,48.03808354,153.4496314,0.1885130607,217471.9629,278.6338533,1.600756192e-05,1551.861852,0.5141967728,0.002539982785,320873.8449
UPENN-GBM-00008_11,0.1848520095,104970254,44,3.649616537,245,177.5737807,1.726934498e-13,184,-6.426219323,44,206,214,0.1215469613,201,180.581242,-0.9194875185,32.82487019,571610,132,1077.472103,3,0.0009319664492,432,0.1342031687,476,0.1478720099,628,0.1950916434,392,0.1217769494,158,0.04908356632,10,0.003106554831,10,0.003106554831,23,0.007145076111,33,0.01025163094,53,0.0164647406,83,0.02578440509,114,0.03541472507,175,0.05436470954,264,0.08201304753,365,0.1133892513,0.2592446502,353156,3.304506301,112.7507366,93.17610063,3,3.596493667,15,10.13917366,-4.793569842e-14,11,-0.8608263436,0,12,13,220.5458162,224.9507042,0.1428571429,15,1.531551655,10.47424688,12,-0.8818299792,2.628526528,32638,7,9,0.1200814209,6.90915171,3219,3219,0.5204594404,16.86097203,17.9142662,20.353576,1.136165767,1054.301382,9.159619981,1.062469362,3219,3219,0,0,0,1696.20066,0,0,3219,0,0.6215664256,28746.71757,1999.712525,-100.3938634,2.765405278,0.1179185298,0.02841577986,5.83248853,0.5524739271,7018.266795,126.0693923,1.441269841,200.0680455,0.01644985142,0.01354427968,52763.55754,0.9350364385,115.5431125,0.01308561741,9.586206897,10.62758621,0.07329369798,15.58049941,107.4758621,7189.441379,1073606.476,51.79064132,0.03645872924,0.4167660493,53.54930121,0.01471287352,0.04504504505,6.098060666,22.2,25.13793103,0.1733650416,6696.601379,21.81672093,0.0002177480415,1440.212954,0.6411527664,0.03134427793,28793.84135
UPENN-GBM-00009_11,0.05711304634,1178554352,10,18.12467734,255,246.2142636,-5.398599424e-13,252,-5.785736402,104,254,255,0.02008032129,151,246.6154791,-3.239274268,14.06204665,4771140,230,197.7411559,4,0.0002064196512,202,0.01042419238,383,0.0197646816,648,0.03343998349,1326,0.06842811436,2636,0.1360305501,13866,0.7155537207,2,0.0001032098256,9,0.0004644442151,13,0.0006708638662,15,0.0007740736918,14,0.000722468779,30,0.001548147384,46,0.002373825988,73,0.003767158634,111,0.005728145319,0.09752852006,4038197,1.486022867,218.2957289,199.5810114,1,21.25379199,15,14.36758179,3.504239249e-14,15,-0.6324182062,0,14,15,254.4345081,255,0.03448275862,15,0.4613891603,14.43574743,15,-3.620760376,1.401248989,278415,13,14,0.5368782587,1.96349873,19378,19378,0.7132295102,24.94232197,35.13338595,42.23314676,1.202080176,3488.912616,16.66249815,1.408585215,19378,19378,0,0,0,5036.7338,0,0,19378,0,0.6926934706,7098.737681,745.2677677,-51.23021807,0.8145519077,0.4507696759,0.4131383077,2.469727226,0.8327725071,39426.61577,212.2421542,4.646174041,1143.713926,0.02036592659,0.006083509406,99227.13505,0.7955234334,160.3383945,0.005275696293,11.51653944,42.68956743,0.1086248535,8.570337134,141.2010178,291710.3206,74096156.79,1150.12604,0.01660974232,0.5049145373,67.02686872,0.009601070162,0.02028073073,5.940804844,49.30788804,96.70992366,0.2460812307,289279.0528,385.5869408,6.031190936e-06,3436.888842,0.2514389183,0.007562523186,115911.2662
UPENN-GBM-00010_11,0.1424134573,220378225,31,3.325901336,254,173.6147083,6.479166135e-13,170,3.614708345,94,159,207,0.08985507246,160,175.366219,0.5346662063,24.72507086,1244123,145,611.3291291,13,0.001814122244,517,0.07214624616,327,0.04563215183,214,0.02986324309,136,0.01897850963,103,0.01437343009,46,0.006419201786,12,0.001674574379,44,0.006140106056,154,0.0214903712,452,0.06307563494,846,0.1180574937,1308,0.1825286073,1255,0.1751325705,991,0.1382919341,748,0.104381803,0.3352755185,438156,3.306025524,137.0202348,128.8115502,3,3.313627683,15,7.413898967,1.462975863e-13,7,0.4138989673,0,6,11,220.6538792,232.6857923,0.2,15,1.446828638,7.819445908,9,0.5333860672,2.485698821,53128,5,6,0.1212172422,6.178698627,7166,7166,0.6078896949,20.36685276,23.94073043,27.80983462,1.161611785,1786.445166,11.92311995,1.175475205,7100,7100,0,0,0,3148.853442,0,0,7100,0,0.5673319508,16299.44257,1725.127913,61.69498928,2.104230981,0.13234547,0.02873281765,5.73915969,0.574174938,15718.15796,81.32591659,1.185926262,94.08504592,0.02302357082,0.01958775447,123151.0515,0.9606582417,78.61733504,0.01885288584,9.63197026,23.78810409,0.08843161371,9.957490914,102.732342,17444.2974,1130112.885,306.8713944,0.02181889383,0.4282060975,47.2931164,0.006836196149,0.03753837566,6.271653197,26.6394052,49.49814126,0.1840079601,16734.63949,51.1023755,0.000142502078,907.6575589,0.4386173713,0.01439760117,68254.20275
