SubjectID,DSC_ap-rCBV_NC_Intensity_CoefficientOfVariation,DSC_ap-rCBV_NC_Intensity_Energy,DSC_ap-rCBV_NC_Intensity_InterQuartileRange,DSC_ap-rCBV_NC_Intensity_Kurtosis,DSC_ap-rCBV_NC_Intensity_Maximum,DSC_ap-rCBV_NC_Intensity_Mean,DSC_ap-rCBV_NC_Intensity_MeanAbsoluteDeviation,DSC_ap-rCBV_NC_Intensity_Median,DSC_ap-rCBV_NC_Intensity_MedianAbsoluteDeviation,DSC_ap-rCBV_NC_Intensity_Minimum,DSC_ap-rCBV_NC_Intensity_Mode,DSC_ap-rCBV_NC_Intensity_NinetiethPercentile,DSC_ap-rCBV_NC_Intensity_QuartileCoefficientOfVariation,DSC_ap-rCBV_NC_Intensity_Range,DSC_ap-rCBV_NC_Intensity_RootMeanSquare,DSC_ap-rCBV_NC_Intensity_Skewness,DSC_ap-rCBV_NC_Intensity_StandardDeviation,DSC_ap-rCBV_NC_Intensity_Sum,DSC_ap-rCBV_NC_Intensity_TenthPercentile,DSC_ap-rCBV_NC_Intensity_Variance,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-0_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-0_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-10_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-10_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-11_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-11_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-12_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-12_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-13_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-13_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-14_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-14_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-15_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-15_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-1_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-1_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-2_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-2_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-3_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-3_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-4_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-4_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-5_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-5_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-6_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-6_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-7_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-7_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-8_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-8_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-9_Frequency,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-9_Probability,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_CoefficientOfVariation,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Energy,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Entropy,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_FifthPercentile,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_FifthPercentileMean,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_InterQuartileRange,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Kurtosis,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Maximum,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Mean,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Median,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Minimum,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Mode,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_NinetiethPercentile,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Range,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_RootMeanSquare,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Skewness,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_StandardDeviation,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Sum,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_TenthPercentile,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Uniformity,DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Variance,DSC_ap-rCBV_NC_Volumetric_Pixels,DSC_ap-rCBV_NC_Volumetric_Volume,DSC_ap-rCBV_NC_Morphologic_Eccentricity,DSC_ap-rCBV_NC_Morphologic_EllipseDiameter_Axis-0,DSC_ap-rCBV_NC_Morphologic_EllipseDiameter_Axis-1,DSC_ap-rCBV_NC_Morphologic_EllipseDiameter_Axis-2,DSC_ap-rCBV_NC_Morphologic_Elongation,DSC_ap-rCBV_NC_Morphologic_EquivalentSphericalPerimeter,DSC_ap-rCBV_NC_Morphologic_EquivalentSphericalRadius,DSC_ap-rCBV_NC_Morphologic_Flatness,DSC_ap-rCBV_NC_Morphologic_LargestComponentSize,DSC_ap-rCBV_NC_Morphologic_NumberOfPixels,DSC_ap-rCBV_NC_Morphologic_OrientedBoundingBoxSize_Axis-0,DSC_ap-rCBV_NC_Morphologic_OrientedBoundingBoxSize_Axis-1,DSC_ap-rCBV_NC_Morphologic_OrientedBoundingBoxSize_Axis-2,DSC_ap-rCBV_NC_Morphologic_Perimeter,DSC_ap-rCBV_NC_Morphologic_PerimeterOnBorder,DSC_ap-rCBV_NC_Morphologic_PerimeterOnBorderRatio,DSC_ap-rCBV_NC_Morphologic_PhysicalSize,DSC_ap-rCBV_NC_Morphologic_PixelsOnBorder,DSC_ap-rCBV_NC_Morphologic_Roundness,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_AutoCorrelation,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_ClusterProminence,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_ClusterShade,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Contrast,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Correlation,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Energy,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Entropy,DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Homogeneity,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_HighGreyLevelRunEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LongRunEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LowGreyLevelRunEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_RunLengthNonuniformity,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelMean,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelVariance,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZonePercentage,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeMean,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,DSC_ap-rCBV_NC_NGTDM_Busyness,DSC_ap-rCBV_NC_NGTDM_Coarsness,DSC_ap-rCBV_NC_NGTDM_Complexity,DSC_ap-rCBV_NC_NGTDM_Contrast,DSC_ap-rCBV_NC_NGTDM_Strength,DSC_ap-rCBV_NC_LBP_Radius-1_Bins-16_LBP
UPENN-GBM-00002_11,1.148582587,39076863,43,6.112826452,247,33.1142132,-2.214962302e-12,19,14.1142132,0,2,87,0.8113207547,247,50.42889265,1.742317769,38.03440866,508833,2,1446.616242,6993,0.4550956658,94,0.006117402056,71,0.004620590915,44,0.002863464792,16,0.001041259925,7,0.000455551217,4,0.0002603149811,2629,0.1710920213,1760,0.1145385917,1198,0.07796433685,890,0.0579200833,543,0.03533775869,408,0.02655212807,315,0.02049980476,236,0.01535858389,158,0.01028244175,1.394880607,135594,2.544078476,1.697131997,0.9007205765,3,6.37824011,15,1.73083431,4.30037425e-13,1,0.7308343095,0,0,5,116.7951516,147.1211718,1,15,1.194566398,2.970570213,3,1.820881952,2.414307213,26596,0,0,0.2617207684,5.828879317,15366,15366,0.8506973949,18.40386431,32.64722243,46.63116125,1.428334718,2898.038831,15.18613192,1.773933011,14670,14670,0,0,0,6556.600613,0,0,14670,0,0.4420032578,379.6327,2139.652232,141.5457853,1.743506612,0.1729323274,0.200751651,3.955106704,0.7133013488,30972.65787,21.28699901,1.537052317,22.02785066,0.7916381986,0.2725138276,181210.2593,0.9310824398,21.16826669,0.2079211595,6.812785388,85.83789954,0.0979884698,8.690978086,55.10502283,62517.25114,108780.1393,55345.02567,0.055123438,0.5151227497,30.0763682,0.02625773201,0.05700898087,6.189364772,17.54109589,220.6780822,0.2519156189,62209.5611,141.690315,0.0001778999004,384.9609004,0.132963928,0.04601760621,149278.289
UPENN-GBM-00003_11,1.260133518,2237946,8,14.54005425,104,8.002517773,3.929542316e-13,4,4.002517773,0,2,20,0.6666666667,104,12.87340958,2.896656829,10.08424087,108066,2,101.691914,9176,0.6795023697,18,0.001332938389,8,0.0005924170616,7,0.0005183649289,6,0.0004443127962,0,0,2,0.0001481042654,1747,0.1293690758,1213,0.08982523697,650,0.04813388626,261,0.01932760664,163,0.01207049763,102,0.007553317536,78,0.005776066351,43,0.003184241706,30,0.002221563981,1.999694148,38616,1.644163774,0.4785901376,0,1,15.63888209,15,0.7563684834,9.46549316e-14,0,0.7563684834,0,0,3,27.08281721,41.41212121,1,15,0.6873505109,1.691034345,1,3.070938141,1.51250563,10214,0,0,0.4894726317,2.287673281,13504,13504,0.6492097578,22.75988971,31.95804358,35.4579374,1.109515272,2742.368072,14.77263407,1.404138771,13504,13504,0,0,0,3221.719445,0,0,13504,0,0.8512125648,51.57144971,632.6652182,48.23180576,0.9091203246,0.4289597505,0.4538390469,2.381984498,0.8425848349,21875.99822,13.2500799,5.429241095,18.62374374,4.648302039,0.3173756424,72163.40843,0.8158319977,12.89678731,0.1500423907,6.163194444,37.72916667,0.1310040509,7.844895351,45.82986111,306325.0764,385103.2222,294888.8697,0.05078745604,0.5040973826,26.71068799,0.02050585192,0.02132701422,5.754802933,46.88888889,69.92361111,0.2427903164,304126.5085,185.6059882,0.0001387874613,325.7753161,0.03542209836,0.09134045847,93847.18217
UPENN-GBM-00005_11,0.7924864967,19716703,56,3.565857832,255,48.91485579,-2.501076742e-14,41,7.914855788,0,1,103,0.6222222222,255,62.41027222,0.9151129932,38.7643627,247607,5,1502.675816,1172,0.2315290399,33,0.006519162386,15,0.00296325563,2,0.0003951007507,3,0.000592651126,1,0.0001975503753,1,0.0001975503753,897,0.1772026867,740,0.1461872778,654,0.1291979455,551,0.1088502568,387,0.07645199526,292,0.0576847096,152,0.03002765705,105,0.02074278941,57,0.01126037139,0.9197595194,63862,3.015968927,3.443944037,1.778625954,3,3.641946731,15,2.614381667,1.327186309e-13,2,0.6143816673,0,0,6,123.7921663,146.7113821,0.6,15,1.596495663,3.55189556,4,0.963273717,2.404602426,13234,0,1,0.1456007147,5.782112826,5062,5062,0.8449667056,15.09407898,18.3909042,31.15287236,1.69392826,1323.594854,10.26295921,1.218418442,4528,4528,0,0,0,2770.340525,0,0,4528,0,0.4777733429,1083.127614,1085.789163,73.78622282,2.244451838,0.1640799108,0.06857639609,4.932259212,0.6087504459,11646.57089,23.81677326,1.255906464,25.06696556,0.3904862729,0.1792846631,81647.67293,0.957710868,23.54609205,0.1472666533,7.028169014,51.38967136,0.1206330314,6.027375521,55.42253521,5981.657277,25025.84507,3608.783233,0.04679068858,0.5100306781,31.98472442,0.02266245776,0.0841564599,5.743423017,11.88262911,106.6525822,0.2503581741,5840.460402,34.05910249,0.0005228599925,477.329461,0.1741219503,0.0890253381,44858.04951
UPENN-GBM-00006_11,1.056704478,3700002,14,23.67565839,202,13.86863241,6.458910862e-14,10,3.868632413,0,3,30,0.6363636364,202,20.17636508,3.343444492,14.65504598,126052,2,214.7703727,5405,0.5946748817,3,0.0003300693146,3,0.0003300693146,2,0.0002200462097,1,0.0001100231049,1,0.0001100231049,2,0.0002200462097,2437,0.2681263065,758,0.08339751348,253,0.02783584553,111,0.01221256464,48,0.005281109033,31,0.00341071625,19,0.002090438992,9,0.0009902079437,6,0.0006601386291,1.71985401,15597,1.594651046,1.062167841,0.9837837838,1,25.6098528,15,0.6584882825,1.264612063e-13,0,0.6584882825,0,0,2,39.62383728,60.57242991,1,15,0.5777708221,1.309973422,1,3.571463488,1.132503713,5985,0,0,0.4334547058,1.28256466,9089,9089,0.7212321265,19.70961484,26.50421687,32.99555776,1.244917287,2096.278266,12.91574713,1.344735404,9025,9025,0,0,0,2412.491334,0,0,9025,0,0.8689267547,45.39003955,317.1249939,24.82005133,0.6837932039,0.6193021577,0.3219211515,2.551860908,0.831991466,24720.89897,7.460784089,4.478560437,12.25357709,3.62298928,0.4240577584,51018.14037,0.7901798407,7.026226096,0.2596279727,5.375,18.86764706,0.138732699,8.616727941,37.50735294,259569.8015,413425.1029,224784.2366,0.08860886462,0.4535180671,22.60092887,0.03918259016,0.01496314226,5.580367416,66.83088235,27.86764706,0.2049091696,255103.4346,117.8953211,0.000210597408,331.2547098,0.0177240369,0.1471964041,67461.53942
UPENN-GBM-00007_11,0.6182944037,141855084,56,3.636550601,255,66.22719891,-9.350084032e-13,62,4.227198906,0,59,121,0.4444444444,255,77.86334989,0.7406779794,40.94790645,1549584,16,1676.731043,2246,0.09599111035,235,0.01004359347,185,0.007906658689,95,0.004060176083,38,0.001624070433,21,0.0008975126079,20,0.0008547739123,3034,0.1296692025,3169,0.1354389264,3493,0.1492862638,3509,0.1499700829,2856,0.1220617147,1993,0.08517822036,1258,0.05376527908,799,0.0341482178,447,0.01910419694,0.6988691135,470027,3.27967131,8.306738546,4.463871543,3,3.611473916,15,3.673775536,-7.376299379e-13,3,0.6737755364,0,4,7,140.9543955,167.2917384,0.4285714286,15,1.528300891,4.482001884,5,0.7454467288,2.567488252,85959,1,2,0.115909728,6.591995926,23398,23398,0.8206527686,25.26851232,32.12500046,49.85979709,1.552055918,3703.384075,17.16700151,1.271345145,21192,21192,0,0,0,13913.67476,0,0,21192,0,0.2661686535,4461.522464,1816.673775,78.62579233,1.634338431,0.1418562828,0.03568551396,5.349236925,0.6408670028,48216.99186,32.41328559,1.089149167,33.54007837,0.1557987062,0.1165902124,399605.0006,0.9805365974,32.15179997,0.108570697,7.537537538,115.3393393,0.0865910956,10.09844078,66.91291291,26953.66066,394210.3071,5722.956285,0.05216956542,0.4770155919,34.26561397,0.02407946951,0.05692794256,6.587994444,17.56606607,294.1501502,0.2208334461,26645.09398,155.0111133,8.921346964e-05,546.0328167,0.2567349378,0.01243097973,221802.9623
UPENN-GBM-00008_11,0.5420443562,6677699,62,3.691332106,254,85.03501401,3.343730521e-15,85,0.0350140056,7,64,140,0.3827160494,247,96.70842573,0.6500593385,46.09274942,60715,26,2124.541549,55,0.07703081232,13,0.01820728291,8,0.01120448179,6,0.008403361345,3,0.004201680672,3,0.004201680672,6,0.008403361345,67,0.09383753501,73,0.1022408964,72,0.1008403361,89,0.1246498599,102,0.1428571429,95,0.1330532213,63,0.08823529412,37,0.05182072829,22,0.03081232493,0.6519359425,21215,3.483114378,17.02660355,12.23076923,4,3.705832142,15,4.567226891,2.503817259e-14,5,-0.4327731092,0,5,8,165.3926793,202.3030303,0.5,15,1.754857328,5.450952683,6,0.6688107771,2.977539368,3261,1,2,0.101063955,8.865740686,714,714,0.7086180404,8.815650528,10.30994663,13.51143785,1.310524518,360.2672406,5.354358606,1.169504916,643,643,0,0,0,632.7178154,0,0,643,0,0.5693963909,7962.534132,3224.073358,124.8923458,4.011611541,0.09099954702,0.01965834564,6.160447925,0.4833204246,1591.751504,42.58976328,1.295841331,53.25553423,0.1580855032,0.1035525384,13652.76801,0.9476067747,40.71213688,0.09286295395,7.886178862,12.82113821,0.104236896,8.930134179,71.12195122,169.0894309,2862.96748,40.83613898,0.03285924539,0.4502040726,39.76884917,0.008589356884,0.1722689076,5.499919461,5.804878049,25.27642276,0.2054993721,135.3928217,4.783605674,0.002680190241,562.9763717,0.4119661497,0.3114716342,8421.18617
UPENN-GBM-00009_11,0.4708684281,11612536,39,5.991728162,255,76.20403177,-3.024472683e-14,72,4.204031765,7,72,121,0.2689655172,248,84.22464652,1.256876982,35.88207265,124746,35,1287.523138,44,0.02687843616,15,0.009163103238,12,0.00733048259,8,0.004886988393,3,0.001832620648,4,0.002443494197,5,0.003054367746,166,0.1014050092,204,0.124618204,329,0.2009773977,370,0.2260232132,228,0.1392791692,110,0.06719609041,66,0.04031765425,51,0.03115455101,22,0.01343921808,0.589786142,34323,3.098644302,26.04608302,20.63291139,3,5.878202593,15,3.944410507,6.016174459e-14,4,-0.05558949297,0,4,7,142.6793552,177.556962,0.4285714286,15,1.297345429,4.578975085,5,1.233177999,2.326358656,6457,1,2,0.1448845031,5.411944594,1637,1637,0.9246018031,5.170546995,12.23965306,20.8834321,1.706211115,378.3451642,5.487053083,2.367187277,692,692,0,0,0,869.7116377,0,0,692,0,0.4350236881,3004.473686,1266.983319,56.34829788,1.670950074,0.1927917665,0.04423913761,5.153038824,0.6108963245,4953.036058,31.52860438,1.135005907,33.78539686,0.1198484066,0.09088540497,33032.83017,0.9719473894,31.01811894,0.08624980399,5.933717579,34.29682997,0.09883812672,9.79099569,45,187.0806916,4395.288184,12.3100191,0.08676902749,0.5334323041,27.75788679,0.03878586534,0.2119731216,5.801970799,4.717579251,94.74639769,0.2730443738,164.8251377,12.54101483,0.0009108091401,601.3339562,0.2245087854,0.1533318839,19507.58318
UPENN-GBM-00010_11,0.3543027026,26472150,42,2.681412396,179,83.50548473,-2.684684507e-13,83,0.5054847317,11,96,122,0.2530120482,168,88.59035396,0.1923020951,29.58621892,281664,44,875.3443501,17,0.005040023718,182,0.05395790098,132,0.03913430181,72,0.0213459828,42,0.0124518233,13,0.003854135784,9,0.002668247851,91,0.02697895049,180,0.05336495701,302,0.08953453899,299,0.08864512304,432,0.1280758968,438,0.1298547287,427,0.1265935369,441,0.1307441447,296,0.08775570709,0.4427008043,164215,3.518961049,35.55325256,28.37086093,4,2.681182509,15,6.380373555,6.92931893e-14,6,0.3803735547,0,8,10,134.4799667,147.2682927,0.3333333333,15,1.741173354,6.977474239,8,0.1952284616,2.824596504,21521,3,4,0.09863780221,7.978345412,3373,3373,0.5876685562,15.26500377,19.51377542,21.33123303,1.093137159,1077.75321,9.26093275,1.278334137,3327,3327,0,0,0,2284.518604,0,0,3327,0,0.4717638141,21011.74414,2212.13695,26.31612559,2.74458835,0.1045072667,0.01993287376,6.148298447,0.5329200089,6650.341938,64.67455501,1.282760823,78.30035715,0.05330817684,0.03816489201,59613.65609,0.9445834422,61.938948,0.03543400147,7.833333333,19.80952381,0.07860922147,12.77380952,74.13492063,2032.424603,125355.0516,51.15078736,0.06443813204,0.4695284413,37.24258519,0.03138065443,0.07471093982,6.297910618,13.38492063,52.92063492,0.2100025195,1853.268503,22.42039049,0.000408873612,732.3332699,0.495227532,0.0388589379,30493.70533
UPENN-GBM-00011_11,0.8766815322,37136903,54,4.057698151,250,44.30463638,-9.656500273e-13,34,10.30463638,0,5,100,0.675,250,58.91848144,1.134590344,38.8410565,473971,5,1508.62767,3231,0.302019069,67,0.00626285287,41,0.003832492055,24,0.002243409983,7,0.0006543279118,3,0.0002804262479,2,0.0001869508319,1871,0.1748925033,1429,0.1335763694,1175,0.1098336138,980,0.09160590765,715,0.06683492242,494,0.04617685549,366,0.03421200224,185,0.01729295195,108,0.01009534492,1.046642664,125361,2.924830189,2.588373919,1.534883721,4,4.130232802,15,2.364834549,-2.721077139e-13,2,0.3648345485,0,0,6,120.8960388,145.7310606,1,15,1.57204321,3.423181506,4,1.170109572,2.475136731,25299,0,0,0.1683307353,6.126301838,10698,10698,0.7835184471,17.74257116,23.51038991,32.86918559,1.398070628,1799.672277,11.96717884,1.325083591,7179,7179,0,0,0,3652.308719,0,0,7179,0,0.4927492213,750.6501646,1433.28368,100.3498951,1.392276641,0.1801695696,0.113486119,4.43663439,0.6927898023,22588.34465,23.33883234,1.391807273,24.73556937,0.5418112975,0.2100475326,151370.6897,0.941477106,23.04964229,0.1651760174,6.852564103,80.33846154,0.1029980276,7.648775477,54.60641026,18224.55385,54065.59744,13804.49839,0.0478670824,0.5203147926,31.70887089,0.02038100413,0.07291082445,6.028245432,13.71538462,202.1923077,0.2592209073,18036.44207,77.5425079,0.0002659887377,446.438271,0.1720524699,0.04776595314,101094.6922
UPENN-GBM-00014_11,0.7242997647,75558924,50,5.44388159,255,50.13694461,2.817972991e-12,44,6.136944614,0,18,97,0.5434782609,255,61.90610466,1.22142086,36.31417719,988500,10,1318.719465,3444,0.1746804626,78,0.003956177724,55,0.002789612497,44,0.002231689998,24,0.001217285453,8,0.0004057618178,26,0.001318725908,3837,0.1946135119,3257,0.1651957801,3011,0.1527186042,2380,0.1207141408,1704,0.08642726719,978,0.04960438223,465,0.02358490566,241,0.01222357476,164,0.008318117265,0.8549098555,243610,2.997406743,4.564752375,2.910071942,3,5.276822352,15,2.67184013,3.102059985e-13,2,0.6718401298,0,1,6,115.7202631,147.1491137,0.6,15,1.521893649,3.515103776,4,1.188729938,2.284182459,52678,0,1,0.1443091257,5.217489507,19716,19716,0.5996612537,25.83784336,36.55858736,38.40564015,1.05052309,3442.788337,16.55199054,1.414924104,18995,18995,0,0,0,12499.41546,0,0,18995,0,0.2754359473,1877.475604,1901.1849,100.5029525,1.244653785,0.1716099813,0.06297232257,4.755583302,0.7028701236,42756.27983,23.40494697,1.284763814,25.01245913,0.3398299411,0.1660039134,279271.9538,0.951898221,23.06207799,0.1415696722,6.361111111,76.97101449,0.09296016243,10.06645867,50.53019324,50365.44444,442460.7729,18784.01616,0.07916074632,0.4997579396,27.64319235,0.03385300974,0.04199634814,6.324831701,23.8115942,198.647343,0.23991225,49798.45243,135.6342345,0.0001198514003,496.0965388,0.1596401305,0.02200330529,183239.3762
